## This file was originally clean_edetecttb_11oct_withregion.csv. 
## Any edits are listed below. 
## Alterations: 
## Settlment -> Settlement
sex,age_grps,year,n_screened,country,visa_type,region
Female,60-64,2014,0,Madagascar,UK Family Reunification,Sub_Saharan_Africa
Female,60-64,2015,1,Madagascar,UK Family Reunification,Sub_Saharan_Africa
Female,60-64,2016,0,Madagascar,UK Family Reunification,Sub_Saharan_Africa
Female,60-64,2017,0,Madagascar,UK Family Reunification,Sub_Saharan_Africa
Female,60-64,2018,0,Madagascar,UK Family Reunification,Sub_Saharan_Africa
Male,20-24,2014,0,Madagascar,UK Work,Sub_Saharan_Africa
Male,20-24,2015,2,Madagascar,UK Work,Sub_Saharan_Africa
Male,20-24,2016,1,Madagascar,UK Work,Sub_Saharan_Africa
Male,20-24,2018,1,Madagascar,UK Work,Sub_Saharan_Africa
Male,35-39,2014,1,Madagascar,UK Work,Sub_Saharan_Africa
Male,35-39,2015,1,Madagascar,UK Work,Sub_Saharan_Africa
Male,35-39,2016,0,Madagascar,UK Work,Sub_Saharan_Africa
Male,35-39,2018,0,Madagascar,UK Work,Sub_Saharan_Africa
Male,45-49,2014,0,Madagascar,UK Work,Sub_Saharan_Africa
Male,45-49,2015,0,Madagascar,UK Work,Sub_Saharan_Africa
Male,45-49,2016,0,Madagascar,UK Work,Sub_Saharan_Africa
Male,45-49,2018,1,Madagascar,UK Work,Sub_Saharan_Africa
Female,0-4,2015,1,Madagascar,UK Work,Sub_Saharan_Africa
Female,0-4,2016,0,Madagascar,UK Work,Sub_Saharan_Africa
Female,0-4,2017,0,Madagascar,UK Work,Sub_Saharan_Africa
Female,0-4,2018,0,Madagascar,UK Work,Sub_Saharan_Africa
Female,5-9,2015,1,Madagascar,UK Work,Sub_Saharan_Africa
Female,5-9,2016,0,Madagascar,UK Work,Sub_Saharan_Africa
Female,5-9,2017,0,Madagascar,UK Work,Sub_Saharan_Africa
Female,5-9,2018,0,Madagascar,UK Work,Sub_Saharan_Africa
Female,20-24,2015,1,Madagascar,UK Work,Sub_Saharan_Africa
Female,20-24,2016,1,Madagascar,UK Work,Sub_Saharan_Africa
Female,20-24,2017,0,Madagascar,UK Work,Sub_Saharan_Africa
Female,20-24,2018,1,Madagascar,UK Work,Sub_Saharan_Africa
Female,25-29,2015,0,Madagascar,UK Work,Sub_Saharan_Africa
Female,25-29,2016,2,Madagascar,UK Work,Sub_Saharan_Africa
Female,25-29,2017,1,Madagascar,UK Work,Sub_Saharan_Africa
Female,25-29,2018,1,Madagascar,UK Work,Sub_Saharan_Africa
Female,35-39,2015,1,Madagascar,UK Work,Sub_Saharan_Africa
Female,35-39,2016,0,Madagascar,UK Work,Sub_Saharan_Africa
Female,35-39,2017,0,Madagascar,UK Work,Sub_Saharan_Africa
Female,35-39,2018,0,Madagascar,UK Work,Sub_Saharan_Africa
Female,45-49,2015,0,Madagascar,UK Work,Sub_Saharan_Africa
Female,45-49,2016,0,Madagascar,UK Work,Sub_Saharan_Africa
Female,45-49,2017,0,Madagascar,UK Work,Sub_Saharan_Africa
Female,45-49,2018,1,Madagascar,UK Work,Sub_Saharan_Africa
Male,15-19,2014,1,Madagascar,UK Student,Sub_Saharan_Africa
Male,15-19,2015,1,Madagascar,UK Student,Sub_Saharan_Africa
Male,15-19,2016,0,Madagascar,UK Student,Sub_Saharan_Africa
Male,15-19,2017,3,Madagascar,UK Student,Sub_Saharan_Africa
Male,15-19,2018,0,Madagascar,UK Student,Sub_Saharan_Africa
Male,20-24,2014,1,Madagascar,UK Student,Sub_Saharan_Africa
Male,20-24,2015,1,Madagascar,UK Student,Sub_Saharan_Africa
Male,20-24,2016,1,Madagascar,UK Student,Sub_Saharan_Africa
Male,20-24,2017,1,Madagascar,UK Student,Sub_Saharan_Africa
Male,20-24,2018,1,Madagascar,UK Student,Sub_Saharan_Africa
Male,25-29,2014,1,Madagascar,UK Student,Sub_Saharan_Africa
Male,25-29,2015,2,Madagascar,UK Student,Sub_Saharan_Africa
Male,25-29,2016,2,Madagascar,UK Student,Sub_Saharan_Africa
Male,25-29,2017,0,Madagascar,UK Student,Sub_Saharan_Africa
Male,25-29,2018,3,Madagascar,UK Student,Sub_Saharan_Africa
Male,30-34,2014,1,Madagascar,UK Student,Sub_Saharan_Africa
Male,30-34,2015,2,Madagascar,UK Student,Sub_Saharan_Africa
Male,30-34,2016,4,Madagascar,UK Student,Sub_Saharan_Africa
Male,30-34,2017,3,Madagascar,UK Student,Sub_Saharan_Africa
Male,30-34,2018,3,Madagascar,UK Student,Sub_Saharan_Africa
Male,35-39,2014,0,Madagascar,UK Student,Sub_Saharan_Africa
Male,35-39,2015,2,Madagascar,UK Student,Sub_Saharan_Africa
Male,35-39,2016,1,Madagascar,UK Student,Sub_Saharan_Africa
Male,35-39,2017,0,Madagascar,UK Student,Sub_Saharan_Africa
Male,35-39,2018,0,Madagascar,UK Student,Sub_Saharan_Africa
Male,40-44,2014,0,Madagascar,UK Student,Sub_Saharan_Africa
Male,40-44,2015,0,Madagascar,UK Student,Sub_Saharan_Africa
Male,40-44,2016,0,Madagascar,UK Student,Sub_Saharan_Africa
Male,40-44,2017,1,Madagascar,UK Student,Sub_Saharan_Africa
Male,40-44,2018,0,Madagascar,UK Student,Sub_Saharan_Africa
Female,15-19,2014,1,Madagascar,UK Student,Sub_Saharan_Africa
Female,15-19,2015,2,Madagascar,UK Student,Sub_Saharan_Africa
Female,15-19,2016,5,Madagascar,UK Student,Sub_Saharan_Africa
Female,15-19,2017,2,Madagascar,UK Student,Sub_Saharan_Africa
Female,15-19,2018,4,Madagascar,UK Student,Sub_Saharan_Africa
Female,20-24,2014,1,Madagascar,UK Student,Sub_Saharan_Africa
Female,20-24,2015,2,Madagascar,UK Student,Sub_Saharan_Africa
Female,20-24,2016,2,Madagascar,UK Student,Sub_Saharan_Africa
Female,20-24,2017,2,Madagascar,UK Student,Sub_Saharan_Africa
Female,20-24,2018,2,Madagascar,UK Student,Sub_Saharan_Africa
Female,25-29,2014,3,Madagascar,UK Student,Sub_Saharan_Africa
Female,25-29,2015,6,Madagascar,UK Student,Sub_Saharan_Africa
Female,25-29,2016,4,Madagascar,UK Student,Sub_Saharan_Africa
Female,25-29,2017,6,Madagascar,UK Student,Sub_Saharan_Africa
Female,25-29,2018,3,Madagascar,UK Student,Sub_Saharan_Africa
Female,30-34,2014,0,Madagascar,UK Student,Sub_Saharan_Africa
Female,30-34,2015,1,Madagascar,UK Student,Sub_Saharan_Africa
Female,30-34,2016,1,Madagascar,UK Student,Sub_Saharan_Africa
Female,30-34,2017,3,Madagascar,UK Student,Sub_Saharan_Africa
Female,30-34,2018,1,Madagascar,UK Student,Sub_Saharan_Africa
Female,35-39,2014,0,Madagascar,UK Student,Sub_Saharan_Africa
Female,35-39,2015,1,Madagascar,UK Student,Sub_Saharan_Africa
Female,35-39,2016,0,Madagascar,UK Student,Sub_Saharan_Africa
Female,35-39,2017,1,Madagascar,UK Student,Sub_Saharan_Africa
Female,35-39,2018,0,Madagascar,UK Student,Sub_Saharan_Africa
Female,40-44,2014,0,Madagascar,UK Student,Sub_Saharan_Africa
Female,40-44,2015,0,Madagascar,UK Student,Sub_Saharan_Africa
Female,40-44,2016,0,Madagascar,UK Student,Sub_Saharan_Africa
Female,40-44,2017,1,Madagascar,UK Student,Sub_Saharan_Africa
Female,40-44,2018,0,Madagascar,UK Student,Sub_Saharan_Africa
Female,45-49,2014,0,Madagascar,UK Student,Sub_Saharan_Africa
Female,45-49,2015,0,Madagascar,UK Student,Sub_Saharan_Africa
Female,45-49,2016,0,Madagascar,UK Student,Sub_Saharan_Africa
Female,45-49,2017,0,Madagascar,UK Student,Sub_Saharan_Africa
Female,45-49,2018,1,Madagascar,UK Student,Sub_Saharan_Africa
Male,0-4,2015,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Male,0-4,2017,2,Madagascar,UK Settlement,Sub_Saharan_Africa
Male,0-4,2018,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Male,10-14,2015,1,Madagascar,UK Settlement,Sub_Saharan_Africa
Male,10-14,2017,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Male,10-14,2018,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Male,25-29,2015,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Male,25-29,2017,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Male,25-29,2018,1,Madagascar,UK Settlement,Sub_Saharan_Africa
Male,30-34,2015,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Male,30-34,2017,1,Madagascar,UK Settlement,Sub_Saharan_Africa
Male,30-34,2018,1,Madagascar,UK Settlement,Sub_Saharan_Africa
Male,35-39,2015,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Male,35-39,2017,1,Madagascar,UK Settlement,Sub_Saharan_Africa
Male,35-39,2018,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Female,0-4,2015,2,Madagascar,UK Settlement,Sub_Saharan_Africa
Female,0-4,2016,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Female,0-4,2017,1,Madagascar,UK Settlement,Sub_Saharan_Africa
Female,0-4,2018,1,Madagascar,UK Settlement,Sub_Saharan_Africa
Female,5-9,2015,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Female,5-9,2016,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Female,5-9,2017,1,Madagascar,UK Settlement,Sub_Saharan_Africa
Female,5-9,2018,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Female,20-24,2015,1,Madagascar,UK Settlement,Sub_Saharan_Africa
Female,20-24,2016,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Female,20-24,2017,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Female,20-24,2018,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Female,25-29,2015,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Female,25-29,2016,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Female,25-29,2017,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Female,25-29,2018,2,Madagascar,UK Settlement,Sub_Saharan_Africa
Female,40-44,2015,1,Madagascar,UK Settlement,Sub_Saharan_Africa
Female,40-44,2016,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Female,40-44,2017,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Female,40-44,2018,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Female,70-74,2015,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Female,70-74,2016,1,Madagascar,UK Settlement,Sub_Saharan_Africa
Female,70-74,2017,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Female,70-74,2018,0,Madagascar,UK Settlement,Sub_Saharan_Africa
Male,0-4,2014,1,Madagascar,UK VISA (other),Sub_Saharan_Africa
Female,15-19,2014,0,Madagascar,UK VISA (other),Sub_Saharan_Africa
Female,15-19,2016,0,Madagascar,UK VISA (other),Sub_Saharan_Africa
Female,15-19,2017,0,Madagascar,UK VISA (other),Sub_Saharan_Africa
Female,15-19,2018,1,Madagascar,UK VISA (other),Sub_Saharan_Africa
Female,20-24,2014,1,Madagascar,UK VISA (other),Sub_Saharan_Africa
Female,20-24,2016,0,Madagascar,UK VISA (other),Sub_Saharan_Africa
Female,20-24,2017,1,Madagascar,UK VISA (other),Sub_Saharan_Africa
Female,20-24,2018,0,Madagascar,UK VISA (other),Sub_Saharan_Africa
Female,25-29,2014,1,Madagascar,UK VISA (other),Sub_Saharan_Africa
Female,25-29,2016,0,Madagascar,UK VISA (other),Sub_Saharan_Africa
Female,25-29,2017,0,Madagascar,UK VISA (other),Sub_Saharan_Africa
Female,25-29,2018,0,Madagascar,UK VISA (other),Sub_Saharan_Africa
Female,35-39,2014,1,Madagascar,UK VISA (other),Sub_Saharan_Africa
Female,35-39,2016,1,Madagascar,UK VISA (other),Sub_Saharan_Africa
Female,35-39,2017,0,Madagascar,UK VISA (other),Sub_Saharan_Africa
Female,35-39,2018,0,Madagascar,UK VISA (other),Sub_Saharan_Africa
Male,0-4,2013,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,0-4,2014,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,0-4,2015,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,0-4,2016,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,0-4,2017,2,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,0-4,2018,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,5-9,2013,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,5-9,2014,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,5-9,2015,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,5-9,2016,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,5-9,2017,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,5-9,2018,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,10-14,2013,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,10-14,2014,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,10-14,2015,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,10-14,2016,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,10-14,2017,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,10-14,2018,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,15-19,2013,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,15-19,2014,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,15-19,2015,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,15-19,2016,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,15-19,2017,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,15-19,2018,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,20-24,2013,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,20-24,2014,2,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,20-24,2015,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,20-24,2016,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,20-24,2017,2,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,20-24,2018,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,25-29,2013,2,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,25-29,2014,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,25-29,2015,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,25-29,2016,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,25-29,2017,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,25-29,2018,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,30-34,2013,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,30-34,2014,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,30-34,2015,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,30-34,2016,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,30-34,2017,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,30-34,2018,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,35-39,2013,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,35-39,2014,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,35-39,2015,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,35-39,2016,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,35-39,2017,2,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,35-39,2018,2,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,40-44,2013,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,40-44,2014,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,40-44,2015,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,40-44,2016,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,40-44,2017,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,40-44,2018,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,45-49,2013,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,45-49,2014,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,45-49,2015,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,45-49,2016,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,45-49,2017,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,45-49,2018,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,55-59,2013,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,55-59,2014,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,55-59,2015,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,55-59,2016,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,55-59,2017,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,55-59,2018,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,0-4,2013,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,0-4,2014,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,0-4,2015,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,0-4,2016,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,0-4,2017,3,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,0-4,2018,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,5-9,2013,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,5-9,2014,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,5-9,2015,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,5-9,2016,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,5-9,2017,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,5-9,2018,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,10-14,2013,2,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,10-14,2014,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,10-14,2015,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,10-14,2016,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,10-14,2017,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,10-14,2018,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,15-19,2013,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,15-19,2014,2,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,15-19,2015,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,15-19,2016,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,15-19,2017,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,15-19,2018,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,20-24,2013,3,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,20-24,2014,3,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,20-24,2015,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,20-24,2016,3,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,20-24,2017,2,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,20-24,2018,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,25-29,2013,3,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,25-29,2014,2,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,25-29,2015,2,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,25-29,2016,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,25-29,2017,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,25-29,2018,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,30-34,2013,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,30-34,2014,4,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,30-34,2015,4,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,30-34,2016,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,30-34,2017,5,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,30-34,2018,3,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,35-39,2013,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,35-39,2014,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,35-39,2015,3,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,35-39,2016,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,35-39,2017,2,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,35-39,2018,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,40-44,2013,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,40-44,2014,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,40-44,2015,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,40-44,2016,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,40-44,2017,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,40-44,2018,2,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,45-49,2013,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,45-49,2014,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,45-49,2015,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,45-49,2016,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,45-49,2017,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,45-49,2018,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,50-54,2013,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,50-54,2014,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,50-54,2015,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,50-54,2016,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,50-54,2017,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,50-54,2018,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,55-59,2013,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,55-59,2014,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,55-59,2015,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,55-59,2016,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,55-59,2017,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,55-59,2018,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,75-79,2013,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,75-79,2014,1,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,75-79,2015,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,75-79,2016,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,75-79,2017,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Female,75-79,2018,0,Malawi,UK Family Reunification,Sub_Saharan_Africa
Male,5-9,2013,0,Malawi,UK Work,Sub_Saharan_Africa
Male,5-9,2014,0,Malawi,UK Work,Sub_Saharan_Africa
Male,5-9,2015,0,Malawi,UK Work,Sub_Saharan_Africa
Male,5-9,2016,0,Malawi,UK Work,Sub_Saharan_Africa
Male,5-9,2017,0,Malawi,UK Work,Sub_Saharan_Africa
Male,5-9,2018,1,Malawi,UK Work,Sub_Saharan_Africa
Male,10-14,2013,0,Malawi,UK Work,Sub_Saharan_Africa
Male,10-14,2014,0,Malawi,UK Work,Sub_Saharan_Africa
Male,10-14,2015,0,Malawi,UK Work,Sub_Saharan_Africa
Male,10-14,2016,1,Malawi,UK Work,Sub_Saharan_Africa
Male,10-14,2017,0,Malawi,UK Work,Sub_Saharan_Africa
Male,10-14,2018,0,Malawi,UK Work,Sub_Saharan_Africa
Male,20-24,2013,0,Malawi,UK Work,Sub_Saharan_Africa
Male,20-24,2014,2,Malawi,UK Work,Sub_Saharan_Africa
Male,20-24,2015,1,Malawi,UK Work,Sub_Saharan_Africa
Male,20-24,2016,0,Malawi,UK Work,Sub_Saharan_Africa
Male,20-24,2017,0,Malawi,UK Work,Sub_Saharan_Africa
Male,20-24,2018,1,Malawi,UK Work,Sub_Saharan_Africa
Male,25-29,2013,0,Malawi,UK Work,Sub_Saharan_Africa
Male,25-29,2014,0,Malawi,UK Work,Sub_Saharan_Africa
Male,25-29,2015,1,Malawi,UK Work,Sub_Saharan_Africa
Male,25-29,2016,3,Malawi,UK Work,Sub_Saharan_Africa
Male,25-29,2017,1,Malawi,UK Work,Sub_Saharan_Africa
Male,25-29,2018,1,Malawi,UK Work,Sub_Saharan_Africa
Male,30-34,2013,1,Malawi,UK Work,Sub_Saharan_Africa
Male,30-34,2014,0,Malawi,UK Work,Sub_Saharan_Africa
Male,30-34,2015,3,Malawi,UK Work,Sub_Saharan_Africa
Male,30-34,2016,0,Malawi,UK Work,Sub_Saharan_Africa
Male,30-34,2017,4,Malawi,UK Work,Sub_Saharan_Africa
Male,30-34,2018,1,Malawi,UK Work,Sub_Saharan_Africa
Male,35-39,2013,0,Malawi,UK Work,Sub_Saharan_Africa
Male,35-39,2014,1,Malawi,UK Work,Sub_Saharan_Africa
Male,35-39,2015,3,Malawi,UK Work,Sub_Saharan_Africa
Male,35-39,2016,3,Malawi,UK Work,Sub_Saharan_Africa
Male,35-39,2017,0,Malawi,UK Work,Sub_Saharan_Africa
Male,35-39,2018,1,Malawi,UK Work,Sub_Saharan_Africa
Male,40-44,2013,0,Malawi,UK Work,Sub_Saharan_Africa
Male,40-44,2014,1,Malawi,UK Work,Sub_Saharan_Africa
Male,40-44,2015,2,Malawi,UK Work,Sub_Saharan_Africa
Male,40-44,2016,1,Malawi,UK Work,Sub_Saharan_Africa
Male,40-44,2017,0,Malawi,UK Work,Sub_Saharan_Africa
Male,40-44,2018,0,Malawi,UK Work,Sub_Saharan_Africa
Female,0-4,2013,0,Malawi,UK Work,Sub_Saharan_Africa
Female,0-4,2014,0,Malawi,UK Work,Sub_Saharan_Africa
Female,0-4,2015,1,Malawi,UK Work,Sub_Saharan_Africa
Female,0-4,2016,1,Malawi,UK Work,Sub_Saharan_Africa
Female,0-4,2017,0,Malawi,UK Work,Sub_Saharan_Africa
Female,0-4,2018,1,Malawi,UK Work,Sub_Saharan_Africa
Female,5-9,2013,0,Malawi,UK Work,Sub_Saharan_Africa
Female,5-9,2014,0,Malawi,UK Work,Sub_Saharan_Africa
Female,5-9,2015,0,Malawi,UK Work,Sub_Saharan_Africa
Female,5-9,2016,0,Malawi,UK Work,Sub_Saharan_Africa
Female,5-9,2017,1,Malawi,UK Work,Sub_Saharan_Africa
Female,5-9,2018,0,Malawi,UK Work,Sub_Saharan_Africa
Female,10-14,2013,0,Malawi,UK Work,Sub_Saharan_Africa
Female,10-14,2014,0,Malawi,UK Work,Sub_Saharan_Africa
Female,10-14,2015,0,Malawi,UK Work,Sub_Saharan_Africa
Female,10-14,2016,0,Malawi,UK Work,Sub_Saharan_Africa
Female,10-14,2017,0,Malawi,UK Work,Sub_Saharan_Africa
Female,10-14,2018,1,Malawi,UK Work,Sub_Saharan_Africa
Female,20-24,2013,0,Malawi,UK Work,Sub_Saharan_Africa
Female,20-24,2014,0,Malawi,UK Work,Sub_Saharan_Africa
Female,20-24,2015,0,Malawi,UK Work,Sub_Saharan_Africa
Female,20-24,2016,0,Malawi,UK Work,Sub_Saharan_Africa
Female,20-24,2017,0,Malawi,UK Work,Sub_Saharan_Africa
Female,20-24,2018,1,Malawi,UK Work,Sub_Saharan_Africa
